Reference, Date, Time, Wind Pulses, Direction, Temperature, Humidity, Thermistor, Battery Voltage,,Humidity %
AA,10/02/2014,00:07:22,0,D,8.99,0.71084,10.37,4.44,,71.084
AA,10/02/2014,00:17:22,0,D,8.95,0.7117,10.37,4.44,,71.17
AA,10/02/2014,00:27:22,0,D,8.94,0.71218,10.37,4.44,,71.218
AA,10/02/2014,00:37:22,0,D,8.93,0.71218,10.28,4.44,,71.218
AA,10/02/2014,00:47:22,0,D,8.9,0.71237,10.28,4.44,,71.237
AA,10/02/2014,00:57:22,0,D,8.88,0.71279,10.28,4.44,,71.279
AA,10/02/2014,01:07:22,0,D,8.87,0.71279,10.28,4.44,,71.279
AA,10/02/2014,01:17:22,0,D,8.84,0.71304,10.28,4.44,,71.304
AA,10/02/2014,01:27:22,0,D,8.83,0.71322,10.2,4.43,,71.322
AA,10/02/2014,01:37:22,0,D,8.8,0.71322,10.2,4.43,,71.322
AA,10/02/2014,01:47:22,0,D,8.78,0.71347,10.2,4.43,,71.347
AA,10/02/2014,01:57:22,0,D,8.75,0.71347,10.2,4.43,,71.347
AA,10/02/2014,02:07:22,0,D,8.74,0.71408,10.11,4.43,,71.408
AA,10/02/2014,02:17:22,0,D,8.71,0.7145,10.11,4.43,,71.45
AA,10/02/2014,02:27:22,0,D,8.7,0.71475,10.11,4.43,,71.475
AA,10/02/2014,02:37:22,0,D,8.68,0.71493,10.11,4.43,,71.493
AA,10/02/2014,02:47:22,0,D,8.67,0.71493,10.11,4.43,,71.493
AA,10/02/2014,02:57:22,0,D,8.66,0.71518,10.02,4.43,,71.518
AA,10/02/2014,03:07:22,0,D,8.63,0.71518,10.02,4.43,,71.518
AA,10/02/2014,03:17:22,0,D,8.6,0.71536,10.02,4.43,,71.536
AA,10/02/2014,03:27:22,0,D,8.6,0.71536,10.02,4.43,,71.536
AA,10/02/2014,03:37:22,0,D,8.57,0.71518,10.02,4.43,,71.518
AA,10/02/2014,03:47:22,0,D,8.55,0.71536,9.94,4.43,,71.536
AA,10/02/2014,03:57:22,0,D,8.53,0.71536,9.94,4.43,,71.536
AA,10/02/2014,04:07:22,0,D,8.52,0.71579,9.94,4.43,,71.579
AA,10/02/2014,04:17:22,0,D,8.49,0.71603,9.94,4.43,,71.603
AA,10/02/2014,04:27:22,0,D,8.48,0.71603,9.85,4.43,,71.603
AA,10/02/2014,04:37:22,0,D,8.45,0.71621,9.85,4.43,,71.621
AA,10/02/2014,04:47:22,0,D,8.44,0.71603,9.85,4.43,,71.603
AA,10/02/2014,04:57:22,0,D,8.42,0.71603,9.85,4.43,,71.603
AA,10/02/2014,05:07:22,0,D,8.4,0.71621,9.85,4.43,,71.621
AA,10/02/2014,05:17:22,0,D,8.38,0.71621,9.85,4.43,,71.621
AA,10/02/2014,05:27:22,0,D,8.37,0.71621,9.76,4.43,,71.621
AA,10/02/2014,05:37:22,0,D,8.36,0.71621,9.76,4.43,,71.621
AA,10/02/2014,05:47:22,0,D,8.34,0.71664,9.76,4.43,,71.664
AA,10/02/2014,05:57:22,0,D,8.33,0.71664,9.76,4.43,,71.664
AA,10/02/2014,06:07:22,0,D,8.32,0.71664,9.76,4.43,,71.664
AA,10/02/2014,06:17:22,0,D,8.27,0.71664,9.67,4.43,,71.664
AA,10/02/2014,06:27:22,0,D,8.26,0.71664,9.67,4.43,,71.664
AA,10/02/2014,06:37:22,0,D,8.25,0.71688,9.67,4.43,,71.688
AA,10/02/2014,06:47:22,0,D,8.22,0.71664,9.67,4.43,,71.664
AA,10/02/2014,06:57:22,0,D,8.2,0.71664,9.59,4.43,,71.664
AA,10/02/2014,07:07:22,0,D,8.18,0.71646,9.59,4.42,,71.646
AA,10/02/2014,07:17:22,0,D,8.17,0.71688,9.59,4.42,,71.688
AA,10/02/2014,07:27:22,0,D,8.14,0.71713,9.59,4.42,,71.713
AA,10/02/2014,07:37:22,0,D,8.13,0.71731,9.59,4.42,,71.731
AA,10/02/2014,07:47:22,0,D,8.11,0.71713,9.59,4.42,,71.713
AA,10/02/2014,07:57:22,0,D,8.11,0.71688,9.59,4.42,,71.688
AA,10/02/2014,08:07:22,0,D,8.11,0.71688,9.59,4.42,,71.688
AA,10/02/2014,08:17:22,0,D,8.11,0.71603,9.59,4.42,,71.603
AA,10/02/2014,08:27:22,0,D,8.1,0.71579,9.59,4.42,,71.579
AA,10/02/2014,08:37:22,0,D,8.13,0.71518,9.59,4.42,,71.518
AA,10/02/2014,08:47:22,0,D,8.13,0.71475,9.67,4.42,,71.475
AA,10/02/2014,08:57:22,0,D,8.16,0.71408,9.67,4.42,,71.408
AA,10/02/2014,09:07:22,0,D,8.17,0.71304,9.67,4.42,,71.304
AA,10/02/2014,09:17:22,0,D,8.18,0.71218,9.76,4.42,,71.218
AA,10/02/2014,09:27:22,0,D,8.21,0.71408,9.76,4.42,,71.408
AA,10/02/2014,10:36:17,0,D,19.25,0.52698,20.8,4.8,,52.698
AA,10/02/2014,10:36:19,0,D,19.26,0.52674,20.8,4.8,,52.674
AA,10/02/2014,10:36:21,0,D,19.26,0.52698,20.8,4.8,,52.698
AA,10/02/2014,10:36:23,0,D,19.28,0.52631,20.8,4.8,,52.631
AA,10/02/2014,10:36:25,0,D,19.28,0.52582,20.8,4.8,,52.582
AA,10/02/2014,10:36:27,0,D,19.29,0.52582,20.88,4.8,,52.582
AA,10/02/2014,10:36:29,0,D,19.3,0.52674,20.97,4.8,,52.674
AA,10/02/2014,10:36:31,0,D,19.3,0.52484,20.97,4.8,,52.484
AA,10/02/2014,10:47:20,0,D,20.03,0.51422,21.55,4.83,,51.422
AA,10/02/2014,10:47:22,0,D,20.09,0.51373,21.55,4.83,,51.373
AA,10/02/2014,10:47:24,0,D,20.11,0.51203,21.64,4.83,,51.203
AA,10/02/2014,10:47:26,0,D,20.16,0.51276,21.72,4.83,,51.276
AA,10/02/2014,10:47:28,0,D,20.2,0.51203,21.72,4.83,,51.203
AA,10/02/2014,10:47:30,0,D,20.25,0.50934,21.72,4.83,,50.934
AA,10/02/2014,10:47:48,0,D,20.54,0.48688,21.89,4.83,,48.688
AA,10/02/2014,10:47:50,0,D,20.55,0.4859,21.89,4.83,,48.59
AA,10/02/2014,10:47:52,0,D,20.58,0.48413,21.89,4.83,,48.413
AA,10/02/2014,10:47:54,0,D,20.62,0.48242,21.89,4.83,,48.242
AA,10/02/2014,10:47:56,0,D,20.65,0.48193,21.89,4.83,,48.193
AA,10/02/2014,10:47:58,0,D,20.63,0.48242,21.97,4.83,,48.242
AA,10/02/2014,10:48:00,0,D,20.66,0.48266,21.97,4.83,,48.266
AA,10/02/2014,10:48:12,0,D,20.67,0.48663,22.05,4.83,,48.663
AA,10/02/2014,10:48:14,0,D,20.67,0.48688,22.05,4.84,,48.688
AA,10/02/2014,10:48:16,0,D,20.69,0.48712,22.14,4.84,,48.712
AA,10/02/2014,10:48:18,0,D,20.7,0.48688,22.14,4.83,,48.688
AA,10/02/2014,10:49:24,0,D,20.98,0.48169,22.14,4.72,,48.169
AA,10/02/2014,10:49:26,0,D,20.98,0.48565,22.14,4.71,,48.565
AA,10/02/2014,10:49:28,0,D,20.99,0.48785,22.14,4.71,,48.785
AA,10/02/2014,10:49:30,0,D,20.99,0.48785,22.05,4.71,,48.785
AA,10/02/2014,10:49:32,0,D,20.99,0.48736,22.05,4.7,,48.736
AA,10/02/2014,10:49:34,0,D,20.99,0.48614,22.05,4.7,,48.614
AA,10/02/2014,10:49:36,0,D,20.99,0.48413,22.05,4.7,,48.413
AA,10/02/2014,10:49:38,0,D,20.99,0.48218,22.14,4.7,,48.218
AA,10/02/2014,10:49:46,0,D,21.05,0.47455,22.22,4.69,,47.455
AA,10/02/2014,10:49:48,0,D,21.04,0.47326,22.14,4.69,,47.326
AA,10/02/2014,10:49:50,0,D,21.05,0.47277,22.14,4.69,,47.277
AA,10/02/2014,10:49:52,0,D,21.05,0.47229,22.14,4.69,,47.229
AA,10/02/2014,10:49:54,0,D,21.04,0.47155,22.14,4.68,,47.155
AA,10/02/2014,10:49:56,0,D,21.06,0.47058,22.22,4.68,,47.058
AA,10/02/2014,10:49:58,0,D,21.06,0.47009,22.22,4.68,,47.009
AA,10/02/2014,10:50:00,0,D,21.08,0.46984,22.14,4.68,,46.984
AA,10/02/2014,10:50:02,0,D,21.09,0.4696,22.14,4.68,,46.96
AA,10/02/2014,10:50:04,0,D,21.09,0.46936,22.14,4.67,,46.936
AA,10/02/2014,10:52:50,0,D,21.44,0.45916,22.3,4.63,,45.916
AA,10/02/2014,10:53:50,0,D,21.28,0.44384,21.97,4.63,,44.384
AA,10/02/2014,10:54:50,0,D,21.12,0.43432,21.72,4.62,,43.432
AA,10/02/2014,10:55:50,0,D,20.92,0.43884,21.47,4.61,,43.884
AA,10/02/2014,10:56:50,0,D,20.73,0.44012,21.47,4.61,,44.012
AA,10/02/2014,10:57:50,0,D,20.58,0.46014,21.22,4.6,,46.014
AA,10/02/2014,11:01:21,0,D,20.28,0.45239,20.72,4.59,,45.239
AA,10/02/2014,11:02:21,0,D,20.17,0.45086,20.63,4.59,,45.086
AA,10/02/2014,11:03:21,0,D,20.06,0.45513,20.55,4.58,,45.513
AA,10/02/2014,11:04:21,0,D,20.02,0.47082,20.47,4.58,,47.082
AA,10/02/2014,11:05:21,0,D,19.96,0.46136,20.3,4.58,,46.136
AA,10/02/2014,11:06:21,0,D,19.88,0.45861,20.22,4.58,,45.861
AA,10/02/2014,11:07:21,0,D,19.77,0.45336,20.05,4.58,,45.336
AA,10/02/2014,11:08:21,0,D,19.6,0.45642,19.97,4.57,,45.642
AA,10/02/2014,11:09:21,0,D,19.45,0.45489,19.89,4.57,,45.489
AA,10/02/2014,11:10:21,0,D,19.29,0.46112,19.8,4.57,,46.112
AA,10/02/2014,11:11:21,0,D,19.15,0.46539,19.64,4.57,,46.539
AA,10/02/2014,11:12:21,0,D,19.03,0.46661,19.64,4.57,,46.661
AA,10/02/2014,11:13:21,0,D,18.92,0.47204,19.47,4.56,,47.204
AA,10/02/2014,11:14:21,0,D,18.8,0.47253,19.47,4.56,,47.253
AA,10/02/2014,11:15:21,0,D,18.72,0.47699,19.3,4.56,,47.699
AA,10/02/2014,11:16:21,0,D,18.61,0.479,19.3,4.56,,47.9
AA,10/02/2014,11:17:21,0,D,18.53,0.48071,19.3,4.56,,48.071
AA,10/02/2014,11:18:21,0,D,18.44,0.48169,19.22,4.56,,48.169
AA,10/02/2014,11:19:21,0,D,18.34,0.48468,19.14,4.56,,48.468
AA,10/02/2014,11:20:21,0,D,18.24,0.4881,19.05,4.56,,48.81
AA,10/02/2014,11:21:21,0,D,18.13,0.48883,18.97,4.56,,48.883
AA,10/02/2014,11:22:21,0,D,18.05,0.49054,18.97,4.56,,49.054
AA,10/02/2014,11:23:21,0,D,17.99,0.48981,18.89,4.56,,48.981
AA,10/02/2014,11:24:21,0,D,17.9,0.49567,18.89,4.55,,49.567
AA,10/02/2014,11:25:21,0,D,17.84,0.49371,18.72,4.55,,49.371
AA,10/02/2014,11:26:21,0,D,17.74,0.49664,18.72,4.55,,49.664
AA,10/02/2014,11:27:21,0,D,17.66,0.4964,18.72,4.55,,49.64
AA,10/02/2014,11:28:21,0,D,17.6,0.49542,18.64,4.55,,49.542
AA,10/02/2014,11:29:21,0,D,17.52,0.49567,18.47,4.55,,49.567
AA,10/02/2014,11:30:21,0,D,17.43,0.50226,18.47,4.54,,50.226
AA,10/02/2014,11:31:21,0,D,17.35,0.50568,18.39,4.54,,50.568
AA,10/02/2014,11:32:21,0,D,17.24,0.50128,18.31,4.54,,50.128
AA,10/02/2014,11:33:21,0,D,17.14,0.50543,18.22,4.54,,50.543
AA,10/02/2014,11:34:21,0,D,17.06,0.50934,18.22,4.54,,50.934
AA,10/02/2014,11:35:21,0,D,16.99,0.50641,18.14,4.54,,50.641
AA,10/02/2014,11:36:21,0,D,16.87,0.50885,17.97,4.54,,50.885
AA,10/02/2014,11:37:21,0,D,16.78,0.51178,17.81,4.54,,51.178
AA,10/02/2014,11:38:21,0,D,16.69,0.51544,17.81,4.54,,51.544
AA,10/02/2014,11:39:21,0,D,16.64,0.52484,17.81,4.54,,52.484
AA,10/02/2014,11:40:21,0,D,16.64,0.52631,17.81,4.54,,52.631
AA,10/02/2014,11:41:21,0,D,16.62,0.52649,17.81,4.54,,52.649
AA,10/02/2014,11:42:21,0,D,16.59,0.52124,17.72,4.54,,52.124
AA,10/02/2014,11:43:21,0,D,16.52,0.52289,17.64,4.54,,52.289
AA,10/02/2014,11:44:21,0,D,16.49,0.521,17.64,4.54,,52.1
AA,10/02/2014,11:45:21,0,D,16.44,0.52124,17.56,4.54,,52.124
AA,10/02/2014,11:46:21,0,D,16.36,0.52558,17.39,4.54,,52.558
AA,10/02/2014,11:47:21,0,D,16.29,0.51929,17.31,4.54,,51.929
AA,10/02/2014,11:48:21,0,D,16.21,0.51758,17.22,4.54,,51.758
AA,10/02/2014,11:49:21,0,D,16.13,0.52051,17.22,4.54,,52.051
AA,10/02/2014,11:50:21,0,D,16.03,0.52338,17.14,4.54,,52.338
AA,10/02/2014,11:51:21,0,D,15.96,0.52607,17.06,4.54,,52.607
AA,10/02/2014,11:52:21,0,D,15.9,0.52631,17.06,4.54,,52.631
AA,10/02/2014,11:53:21,0,D,15.83,0.53083,16.97,4.53,,53.083
AA,10/02/2014,11:54:21,0,D,15.75,0.53376,16.97,4.53,,53.376
AA,10/02/2014,11:55:21,0,D,15.71,0.53443,16.97,4.53,,53.443
AA,10/02/2014,11:56:21,0,D,15.66,0.53229,16.81,4.53,,53.229
AA,10/02/2014,11:59:21,0,D,15.65,0.53443,17.06,4.53,,53.443
AA,10/02/2014,12:00:21,0,D,15.65,0.54615,17.06,4.53,,54.615
AA,10/02/2014,12:01:21,0,D,15.73,0.55756,17.22,4.53,,55.756
AA,10/02/2014,12:02:21,0,D,15.88,0.56513,17.39,4.53,,56.513
AA,10/02/2014,12:03:21,0,D,16.01,0.56062,17.47,4.53,,56.062
AA,10/02/2014,12:04:21,0,D,16.07,0.54188,17.56,4.53,,54.188
AA,10/02/2014,12:05:21,0,D,16.16,0.53424,17.64,4.53,,53.424
AA,10/02/2014,12:06:21,0,D,16.21,0.52698,17.64,4.53,,52.698
AA,10/02/2014,12:07:21,0,D,16.23,0.52893,17.64,4.53,,52.893
AA,10/02/2014,12:08:21,0,D,16.23,0.53376,17.64,4.53,,53.376
AA,10/02/2014,12:09:21,0,D,16.23,0.53302,17.56,4.53,,53.302
AA,10/02/2014,12:10:21,0,D,16.23,0.52967,17.64,4.52,,52.967
AA,10/02/2014,12:11:21,0,D,16.21,0.53107,17.56,4.52,,53.107
AA,10/02/2014,12:12:21,0,D,16.21,0.54401,17.64,4.52,,54.401
AA,10/02/2014,12:13:21,0,D,16.21,0.52942,17.56,4.52,,52.942
AA,10/02/2014,12:14:21,0,D,16.22,0.55256,17.72,4.52,,55.256
AA,10/02/2014,12:15:21,0,D,16.3,0.56159,17.89,4.52,,56.159
AA,10/02/2014,12:16:21,0,D,16.36,0.55592,17.97,4.52,,55.592
AA,10/02/2014,12:17:21,0,D,16.4,0.54926,17.97,4.52,,54.926
AA,10/02/2014,12:18:21,0,D,16.44,0.53443,17.97,4.52,,53.443
AA,10/02/2014,12:19:21,0,D,16.44,0.534,17.97,4.52,,53.4
AA,10/02/2014,12:20:21,0,D,16.42,0.53131,17.97,4.52,,53.131
AA,10/02/2014,12:21:21,0,D,16.42,0.53016,17.97,4.52,,53.016
AA,10/02/2014,12:22:21,0,D,16.41,0.53107,17.89,4.52,,53.107
AA,10/02/2014,12:23:21,0,D,16.4,0.52967,17.81,4.52,,52.967
AA,10/02/2014,12:24:21,0,D,16.37,0.53229,17.89,4.52,,53.229
AA,10/02/2014,12:25:21,0,D,16.34,0.534,17.72,4.52,,53.4
AA,10/02/2014,12:26:21,0,D,16.33,0.53467,17.81,4.52,,53.467
AA,10/02/2014,12:27:21,0,D,16.3,0.53492,17.72,4.52,,53.492
AA,10/02/2014,12:28:21,0,D,16.29,0.54664,17.81,4.52,,54.664
AA,10/02/2014,12:29:21,0,D,16.34,0.56184,18.06,4.52,,56.184
AA,10/02/2014,12:30:21,0,D,16.45,0.55872,18.22,4.52,,55.872
AA,10/02/2014,12:31:21,0,D,16.53,0.54542,18.22,4.52,,54.542
AA,10/02/2014,12:32:21,0,D,16.57,0.54114,18.22,4.52,,54.114
AA,10/02/2014,12:33:21,0,D,16.69,0.5583,18.47,4.52,,55.83
AA,10/02/2014,12:34:21,0,D,16.86,0.56019,18.64,4.52,,56.019
AA,10/02/2014,12:35:21,0,D,16.99,0.55732,18.72,4.52,,55.732
AA,10/02/2014,12:36:21,0,D,17.09,0.56062,18.89,4.52,,56.062
AA,10/02/2014,12:37:21,0,D,17.24,0.55946,19.05,4.52,,55.946
AA,10/02/2014,12:38:21,0,D,17.36,0.55872,19.22,4.52,,55.872
AA,10/02/2014,12:39:21,0,D,17.52,0.55897,19.47,4.52,,55.897
AA,10/02/2014,12:40:21,0,D,17.7,0.55402,19.72,4.52,,55.402
AA,10/02/2014,12:41:21,0,D,17.84,0.55567,19.89,4.52,,55.567
AA,10/02/2014,12:42:21,0,D,17.99,0.55427,19.97,4.52,,55.427
AA,10/02/2014,12:43:21,0,D,18.11,0.5514,20.05,4.52,,55.14
AA,10/02/2014,12:44:21,0,D,18.24,0.54804,20.14,4.52,,54.804
AA,10/02/2014,12:45:21,0,D,18.35,0.54542,20.22,4.52,,54.542
AA,10/02/2014,12:46:21,0,D,18.48,0.54023,20.3,4.52,,54.023
AA,10/02/2014,12:47:21,0,D,18.59,0.53638,20.39,4.52,,53.638
AA,10/02/2014,12:48:21,0,D,18.73,0.53443,20.55,4.52,,53.443
AA,10/02/2014,12:49:21,0,D,18.85,0.53516,20.8,4.52,,53.516
AA,10/02/2014,12:50:21,0,D,18.99,0.52845,20.88,4.52,,52.845
AA,10/02/2014,12:51:21,0,D,19.1,0.50299,20.88,4.52,,50.299
AA,10/02/2014,12:52:21,0,D,19.14,0.48907,20.72,4.52,,48.907
AA,10/02/2014,12:53:21,0,D,19.15,0.48468,20.63,4.52,,48.468
AA,10/02/2014,12:54:21,0,D,19.15,0.4859,20.55,4.52,,48.59
AA,10/02/2014,12:55:21,0,D,19.14,0.48492,20.47,4.52,,48.492
AA,10/02/2014,12:56:21,0,D,19.1,0.48639,20.39,4.52,,48.639
AA,10/02/2014,12:57:21,0,D,19.03,0.48364,20.22,4.52,,48.364
AA,10/02/2014,12:58:21,0,D,18.96,0.48883,19.97,4.52,,48.883
AA,10/02/2014,12:59:21,0,D,18.88,0.49054,19.97,4.52,,49.054
AA,10/02/2014,13:00:21,0,D,18.77,0.49322,19.89,4.52,,49.322
AA,10/02/2014,13:01:21,0,D,18.76,0.50128,19.97,4.52,,50.128
AA,10/02/2014,13:02:21,0,D,18.78,0.50494,19.97,4.51,,50.494
AA,10/02/2014,13:03:21,0,D,18.88,0.50568,20.05,4.51,,50.568
AA,10/02/2014,13:04:21,0,D,18.95,0.50226,20.14,4.51,,50.226
AA,10/02/2014,13:05:21,0,D,18.99,0.49176,20.05,4.51,,49.176
AA,10/02/2014,13:06:21,0,D,18.96,0.48614,19.97,4.51,,48.614
AA,10/02/2014,13:07:21,0,D,18.87,0.48517,19.8,4.51,,48.517
AA,10/02/2014,13:08:21,0,D,18.8,0.48291,19.72,4.51,,48.291
AA,10/02/2014,13:09:21,0,D,18.72,0.49689,19.64,4.51,,49.689
AA,10/02/2014,13:10:21,0,D,18.66,0.49835,19.72,4.51,,49.835
AA,10/02/2014,13:11:21,0,D,18.62,0.50885,19.64,4.51,,50.885
AA,10/02/2014,13:12:21,0,D,18.57,0.49347,19.47,4.51,,49.347
AA,10/02/2014,13:13:21,0,D,18.57,0.51685,19.64,4.51,,51.685
AA,10/02/2014,13:14:21,0,D,18.65,0.52631,19.8,4.51,,52.631
AA,10/02/2014,13:15:21,0,D,18.76,0.52771,19.97,4.51,,52.771
AA,10/02/2014,13:16:21,0,D,18.89,0.5282,20.22,4.51,,52.82
AA,10/02/2014,13:17:21,0,D,19,0.52631,20.3,4.51,,52.631
AA,10/02/2014,13:18:21,0,D,19.1,0.5246,20.39,4.51,,52.46
AA,10/02/2014,13:19:21,0,D,19.13,0.50787,20.22,4.51,,50.787
AA,10/02/2014,13:20:21,0,D,19.11,0.49762,20.14,4.51,,49.762
AA,10/02/2014,13:21:21,0,D,19.04,0.48712,20.05,4.51,,48.712
AA,10/02/2014,13:22:21,0,D,18.98,0.49054,19.89,4.51,,49.054
AA,10/02/2014,13:23:21,0,D,18.89,0.49396,19.89,4.51,,49.396
AA,10/02/2014,13:24:21,0,D,18.83,0.49469,19.8,4.51,,49.469
AA,10/02/2014,13:25:21,0,D,18.77,0.49664,19.72,4.51,,49.664
AA,10/02/2014,13:26:21,0,D,18.72,0.50006,19.72,4.51,,50.006
AA,10/02/2014,13:27:21,0,D,18.68,0.51056,19.72,4.51,,51.056
AA,10/02/2014,13:28:21,0,D,18.69,0.51929,19.72,4.51,,51.929
AA,10/02/2014,13:29:21,0,D,18.73,0.52484,19.8,4.51,,52.484
AA,10/02/2014,13:30:21,0,D,18.77,0.52796,19.89,4.51,,52.796
AA,10/02/2014,13:31:21,0,D,18.83,0.52747,19.89,4.51,,52.747
AA,10/02/2014,13:32:21,0,D,18.84,0.51056,19.89,4.51,,51.056
AA,10/02/2014,13:33:21,0,D,18.84,0.50421,19.8,4.51,,50.421
AA,10/02/2014,13:34:21,0,D,18.83,0.50079,19.8,4.51,,50.079
AA,10/02/2014,13:35:21,0,D,18.8,0.50031,19.8,4.51,,50.031
AA,10/02/2014,13:36:21,0,D,18.77,0.4964,19.8,4.51,,49.64
AA,10/02/2014,13:39:21,0,D,18.72,0.49469,19.8,4.51,,49.469
AA,10/02/2014,13:40:21,0,D,18.73,0.5152,19.89,4.51,,51.52
AA,10/02/2014,13:41:21,0,D,18.83,0.51929,20.05,4.51,,51.929
AA,10/02/2014,13:42:21,0,D,18.96,0.52533,20.39,4.51,,52.533
AA,10/02/2014,13:43:21,0,D,19.11,0.51758,20.39,4.51,,51.758
AA,10/02/2014,13:44:21,0,D,19.24,0.49225,20.39,4.51,,49.225
AA,10/02/2014,13:45:21,0,D,19.29,0.48639,20.39,4.51,,48.639
AA,10/02/2014,13:46:21,0,D,19.3,0.48907,20.22,4.51,,48.907
AA,10/02/2014,13:47:21,0,D,19.3,0.49078,20.3,4.51,,49.078
AA,10/02/2014,13:48:21,0,D,19.32,0.49445,20.22,4.51,,49.445
AA,10/02/2014,13:49:21,0,D,19.32,0.48907,20.14,4.51,,48.907
AA,10/02/2014,13:50:21,0,D,19.32,0.48785,20.05,4.51,,48.785
AA,10/02/2014,13:51:21,0,D,19.3,0.49957,20.05,4.51,,49.957
AA,10/02/2014,13:52:21,0,D,19.36,0.50543,20.22,4.51,,50.543
AA,10/02/2014,13:53:21,0,D,19.41,0.50836,20.3,4.51,,50.836
AA,10/02/2014,13:54:21,0,D,19.48,0.50617,20.3,4.51,,50.617
AA,10/02/2014,13:55:21,0,D,19.46,0.48785,20.22,4.51,,48.785
AA,10/02/2014,13:56:21,0,D,19.45,0.479,20.14,4.51,,47.9
AA,10/02/2014,13:57:21,0,D,19.4,0.48144,19.97,4.51,,48.144
AA,10/02/2014,13:58:21,0,D,19.33,0.48761,19.89,4.51,,48.761
AA,10/02/2014,13:59:21,0,D,19.26,0.48663,19.8,4.51,,48.663
AA,10/02/2014,14:00:21,0,D,19.22,0.48688,19.89,4.51,,48.688
AA,10/02/2014,14:01:21,0,D,19.21,0.49811,19.89,4.51,,49.811
AA,10/02/2014,14:02:21,0,D,19.24,0.50299,19.97,4.51,,50.299
AA,10/02/2014,14:03:21,0,D,19.3,0.50836,20.14,4.51,,50.836
AA,10/02/2014,14:04:21,0,D,19.41,0.5108,20.3,4.51,,51.08
AA,10/02/2014,14:05:21,0,D,19.48,0.50299,20.3,4.51,,50.299
AA,10/02/2014,14:06:21,0,D,19.49,0.49298,20.22,4.51,,49.298
AA,10/02/2014,14:07:21,0,D,19.34,0.46539,19.72,4.51,,46.539
AA,10/02/2014,14:08:21,0,D,19.25,0.46362,19.8,4.51,,46.362
AA,10/02/2014,14:09:21,0,D,19.14,0.46661,19.55,4.51,,46.661
AA,10/02/2014,14:10:21,0,D,19.07,0.47131,19.55,4.51,,47.131
AA,10/02/2014,14:11:21,0,D,18.99,0.479,19.55,4.51,,47.9
AA,10/02/2014,14:12:21,0,D,18.91,0.48144,19.39,4.51,,48.144
AA,10/02/2014,14:25:21,0,D,18.84,0.4964,20.05,4.5,,49.64
AA,10/02/2014,14:26:21,0,D,18.91,0.49567,20.22,4.5,,49.567
AA,10/02/2014,14:27:21,0,D,18.96,0.48932,20.3,4.5,,48.932
AA,10/02/2014,14:28:21,0,D,18.99,0.48071,20.3,4.5,,48.071
AA,10/02/2014,14:29:21,0,D,18.98,0.47802,20.14,4.5,,47.802
AA,10/02/2014,14:30:21,0,D,18.98,0.48315,20.14,4.5,,48.315
AA,10/02/2014,14:31:21,0,D,18.96,0.48242,20.14,4.5,,48.242
AA,10/02/2014,14:32:21,0,D,18.96,0.47925,20.22,4.5,,47.925
AA,10/02/2014,14:33:21,0,D,18.96,0.48193,20.05,4.5,,48.193
AA,10/02/2014,14:34:21,0,D,18.98,0.48022,20.14,4.5,,48.022
AA,10/02/2014,14:35:21,0,D,19.04,0.49469,20.39,4.5,,49.469
AA,10/02/2014,14:36:21,0,D,19.17,0.50519,20.63,4.5,,50.519
AA,10/02/2014,14:37:21,0,D,19.46,0.51905,21.13,4.5,,51.905
AA,10/02/2014,14:38:21,0,D,19.57,0.50958,20.97,4.5,,50.958
AA,10/02/2014,14:39:21,0,D,19.53,0.50128,20.8,4.5,,50.128
AA,10/02/2014,14:40:21,0,D,19.37,0.49811,20.63,4.5,,49.811
AA,10/02/2014,14:41:21,0,D,19.22,0.50177,20.47,4.5,,50.177
AA,10/02/2014,14:42:21,0,D,19.06,0.50617,20.39,4.5,,50.617
AA,10/02/2014,14:43:21,0,D,18.89,0.50983,20.22,4.5,,50.983
AA,10/02/2014,14:44:21,0,D,18.73,0.51349,20.05,4.5,,51.349
AA,10/02/2014,14:45:21,0,D,18.59,0.51685,19.97,4.5,,51.685
AA,10/02/2014,14:46:21,0,D,18.47,0.5188,19.8,4.5,,51.88
AA,10/02/2014,14:47:21,0,D,18.35,0.53443,19.8,4.5,,53.443
AA,10/02/2014,14:48:21,0,D,18.28,0.53711,19.8,4.5,,53.711
AA,10/02/2014,14:49:21,0,D,18.26,0.53876,19.8,4.5,,53.876
AA,10/02/2014,14:50:21,0,D,18.24,0.54065,19.8,4.5,,54.065
AA,10/02/2014,14:51:21,0,D,18.27,0.5445,19.89,4.5,,54.45
AA,10/02/2014,14:52:21,0,D,18.31,0.54786,19.97,4.5,,54.786
AA,10/02/2014,14:53:21,0,D,18.34,0.54975,19.97,4.5,,54.975
AA,10/02/2014,14:54:21,0,D,18.38,0.54975,20.05,4.5,,54.975
AA,10/02/2014,14:55:21,0,D,18.43,0.54999,20.14,4.5,,54.999
AA,10/02/2014,14:56:21,0,D,18.47,0.55067,20.22,4.5,,55.067
AA,10/02/2014,14:57:21,0,D,18.53,0.55042,20.3,4.5,,55.042
AA,10/02/2014,14:58:21,0,D,18.58,0.55042,20.3,4.5,,55.042
AA,10/02/2014,14:59:21,0,D,18.63,0.55091,20.39,4.5,,55.091
AA,10/02/2014,15:00:21,0,D,18.69,0.55042,20.47,4.5,,55.042
AA,10/02/2014,15:01:21,0,D,18.76,0.55018,20.55,4.5,,55.018
AA,10/02/2014,15:02:21,0,D,18.83,0.54999,20.72,4.5,,54.999
